_id,spending_behavior,processing_timestamp,applicant_info.gender,applicant_info.zip_code,financials.annual_income,financials.credit_history_months,financials.debt_to_income,financials.savings_balance,decision.loan_approved,decision.rejection_reason,loan_purpose,decision.interest_rate,decision.approved_amount,financials.annual_salary,notes,applicant_info.email_hash,applicant_info.ssn_hash,applicant_info.ip_masked,applicant_info.age_band
app_304,"[{'category': 'Utilities', 'amount': 62}]",,Female,90208,106000,69,0.2,51392,False,algorithm_risk_score,,,,,,692db1bd234a0bda99be26dc97825a218aebca7784f0d357b7eb8782faf3acb8,6167e75933c765a053ae4af7b85511dab1ab9d946411ed30f717060a898028c1,10.224.21.0,36-45
app_462,"[{'category': 'Healthcare', 'amount': 599}, {'category': 'Travel', 'amount': 773}]",,F,90278,91000,78,0.18,25979,True,,,2.8,60000.0,,,ada99ba8f3f66a7c95c22d527c8cbfaf7909d18c4438f6e80f41daabd6fc74c0,7d3fd454f372aa35f701e0251e83ba598dbd61d04749fedc6e86ce83e4e04e90,172.31.18.0,46-60
app_103,"[{'category': 'Insurance', 'amount': 693}]",,F,10085,148000,56,0.25,61857,True,,,4.3,48000.0,,,33633c20cac3c5d66d20bf7394d8741853a9dc0452ae521fad0be7c930e8d573,c290186973bf10be5267e0514f2e8d4b84039ed76b55f312369ded77db43b782,172.30.61.0,46-60
app_090,"[{'category': 'Travel', 'amount': 728}, {'category': 'Shopping', 'amount': 776}, {'category': 'Dining', 'amount': 106}]",,F,90297,46000,41,0.05,25176,True,,,4.4,67000.0,,,cb29dd29cf951a8a74fd939b4bae67bf4f00af85219d6307f081049e41ba4a5d,323bb83d7144f6b1adf012fe4cb2ffd183b264a7f960c35346576732359c43ca,192.168.29.0,26-35
app_094,"[{'category': 'Healthcare', 'amount': 891}, {'category': 'Entertainment', 'amount': 332}, {'category': 'Groceries', 'amount': 671}]",,M,10092,111000,44,0.43,47525,True,,,4.3,28000.0,,,af4909c5f5e86898f8e31e91d32f2b18d5ea61d88bf4d25bd46961d4b2e168e2,b25b2607afdc497e04daf0f4ee52d2976b74614e96495d8e17149cc998188543,10.175.210.0,36-45
app_343,"[{'category': 'Dining', 'amount': 257}]",,Female,90275,96000,26,0.18,33687,False,insufficient_credit_history,,,,,,8dee126dfec74a1c774889c5bebd146c204ef230edaad9b05da21d7a1ba44f9f,1062e1f14f42687df5d0356afb4521920681cddaaf80f9a9db11303b4635f21d,192.168.113.0,46-60
app_334,"[{'category': 'Transportation', 'amount': 445}, {'category': 'Rent', 'amount': 349}]",,Male,10004,83000,29,0.1,42204,True,,,4.4,57000.0,,,1f678a91b033c6d8981c2013b5489a590ad577d18949d6075f3b3dc601cfa3d0,489fc73c4bdf35f9e87ea896d1373ddf3fd70cd9fef78f7e43bf54e734b8cb97,172.27.74.0,46-60
app_403,"[{'category': 'Transportation', 'amount': 291}]",,Male,10054,138000,96,0.09,55499,False,algorithm_risk_score,,,,,,debca7ef1df82a2964d83a2f89de90f79b7949c86204c3d38a8616fdefec9153,445f28951e794b7bd53f5c892897616987c8407d5a61e00dea5003bbe199b8b7,192.168.227.0,46-60
app_447,"[{'category': 'Groceries', 'amount': 139}]",,Male,10071,77000,48,0.19,28600,True,,,6.2,22000.0,,,686fc027609bb89c4af9f67a516a0c441f4285c0048ca62a6461cc66f1430c71,d21b1ad004c5910e0bf66bfb3cbff5dfd077b10a463359917260d7c89da51f15,172.23.251.0,60+
app_291,"[{'category': 'Rent', 'amount': 684}]",,Male,10070,79000,44,0.41,19247,True,,,4.3,67000.0,,,2b088f14258130647fb3a6044679647390ef17cfb06ece3afd6ce2c1952f15a2,5edab279c98003b8572931453c1e13508e5e4a5f0d49d2c7ecf9f67296b536f2,10.35.42.0,26-35
app_219,"[{'category': 'Travel', 'amount': 291}, {'category': 'Groceries', 'amount': 132}]",,Female,90225,99000,28,0.09,66409,False,insufficient_credit_history,debt_consolidation,,,,,233b28adab7cdc589e7674d0cc0438fa39002392a3f85e25ec31da14bceb8f5b,e718c2a1305dd7d932bc930409deff5cdf91eef68c1b91bc59a67093e3b419f7,10.71.231.0,36-45
app_478,"[{'category': 'Entertainment', 'amount': 624}]",,Female,90294,74000,21,0.28,21504,True,,,2.9,52000.0,,,dea9e957a72022b136b3e9ee3c5692522a001099acbfbfca504a95aa6f869c39,00e9afb20f196f1b8b3aad6af6a8666301ca406ef2ef427d8dc87c10ae72aa70,192.168.174.0,26-35
app_125,"[{'category': 'Transportation', 'amount': 385}]",,Female,90203,77000,72,0.36,30414,False,algorithm_risk_score,,,,,,9e746e95e74c9c89e02d28ca7e2401b23c0d6418200f713641097af72c1c502c,8703a201cc6615b2e473758bae7fc869b22a8c7d3fb06b1f967d8fa87e2c5fc8,10.188.66.0,36-45
app_242,"[{'category': 'Insurance', 'amount': 435}, {'category': 'Utilities', 'amount': 742}]",,Male,90273,51000,84,0.42,28348,False,algorithm_risk_score,moving,,,,,457d1bb7b46845b92ebb8a030f2556a2c72f570766f8ac644f0d5e55172d88ec,e4be42fe2e4c46bad792119f8b041065831041b149560b02d087a3479e41a893,172.26.163.0,26-35
app_423,"[{'category': 'Travel', 'amount': 437}, {'category': 'Insurance', 'amount': 331}]",,M,10026,103000,66,0.28,40301,True,,,3.6,41000.0,,,21c1b72bbfe7cabfd49bcd745eb055d5ed5546e28f3395260b4e2eb4b84863bb,1bc82c3722edfaa816fcf5d60d753ce17ee01d1efc1df0cf6e2d7f3dfb06b436,192.168.76.0,26-35
app_438,"[{'category': 'Travel', 'amount': 745}, {'category': 'Dining', 'amount': 136}, {'category': 'Fitness', 'amount': 612}]",,Male,10090,38000,35,0.22,7228,False,algorithm_risk_score,,,,,,63a15a6fab90419fb5243db8515b1d9bb6cfeb3aa7cd25f71c305eabc7574baa,d311a59856a8e05f57b87536b36c37c283d4cb5708e06d8e3a74c1e511defade,192.168.173.0,26-35
app_077,"[{'category': 'Transportation', 'amount': 878}]",,Female,90275,86000,27,0.15,41449,False,algorithm_risk_score,,,,,,992d859ea15c189d26ac15e148ba4df74607c6d0193809ac500160f1c67b80c1,5d5a8c294a1150be44940c3467790d4ac417b58cebf0309d3269725d631bdded,172.19.144.0,26-35
app_194,"[{'category': 'Education', 'amount': 224}]",2024-01-15T00:00:00Z,Female,90223,80000,3,0.09,32385,False,algorithm_risk_score,,,,,,8c9e8d137126829fb93eefcbd33c670138bb1744628bc6d9224a76f80399e790,79044067c1b1c1d1ef124c9ea236be0fa9816f619af91ff1fc33a8e2d8cca277,10.92.26.0,26-35
app_004,"[{'category': 'Transportation', 'amount': 329}, {'category': 'Groceries', 'amount': 810}]",,F,90217,69000,9,0.41,10327,False,high_dti_ratio,,,,,,a094d9056654b513ce0e2f5c254f33470604a4549c72d30d708a18d32e07ed75,3ef30b5e161efd64477f8094eafe1546f79df340fa9ad66cb8c0ecd557f759c2,172.31.79.0,26-35
app_189,"[{'category': 'Groceries', 'amount': 156}, {'category': 'Utilities', 'amount': 605}]",2024-01-15T00:00:00Z,Male,90255,95000,71,0.06,41414,True,,,5.5,39000.0,,,6ab7b8a7c9b683cd6f90e9473f1fdb67162b7fe1a0f8c3149e2d5108e0342164,f5cecb69e3be05308d13eb6b6282d6dd2f943eecb5b8a4e21d1b4e14137ee020,10.238.76.0,46-60
app_357,"[{'category': 'Education', 'amount': 889}]",,F,30007,76000,3,0.09,33537,False,insufficient_credit_history,,,,,,f709bd57a263e06db1bd8b2bcba06bc74b25d8e073272432af4adbeef5fd5d74,061147697191485d9e83df7804001f84f307194a899b073cdfe930e678a4bbbe,10.172.238.0,26-35
app_281,"[{'category': 'Transportation', 'amount': 527}]",,M,10071,99000,26,0.29,39634,True,,,5.9,47000.0,,,647dd6270b9cea408a267eb7830810d655fe6af64d91f65ef6c96ecb73d55b5d,684e29b916b0cbee2d0645597b75957334c8e3461b9d0e893e3bc573eb29f14a,172.17.250.0,36-45
app_034,"[{'category': 'Transportation', 'amount': 358}]",,Male,10013,88000,53,0.36,38528,True,,,4.0,68000.0,,,2253882ba369bd2f17044f31db428cee8fe488bea9c13a8fa6673bd1fedc0102,237aa2945374942cca82c4c42b0eeda0ccd89674fe8c66aff5290202a29bf267,172.20.137.0,36-45
app_451,"[{'category': 'Transportation', 'amount': 733}]",,Male,10020,101000,49,0.12,24958,True,,,3.1,40000.0,,,ae6118ae9593feec39b887f155d35edb85d38f243184d707f7c9aa374d3af1d7,4a0d71547be7cd11517d79a8c561b495004c90343150ee767034ceaa94e39fe2,192.168.184.0,36-45
app_011,"[{'category': 'Entertainment', 'amount': 209}, {'category': 'Fitness', 'amount': 648}]",,Female,90205,89000,5,0.31,24246,False,algorithm_risk_score,,,,,,a20ebbb0422c0c5d81fbb8d638a6b3b9d3afb9df5c498b5f975e6b445eeee88a,dcc11b561c4b890137cfa6a42a68792c5a2f52c874a35afac3a6f09b644ee22e,10.244.191.0,26-35
app_469,"[{'category': 'Rent', 'amount': 320}, {'category': 'Utilities', 'amount': 353}]",,Female,90218,47000,11,0.38,21972,False,algorithm_risk_score,,,,,,5c0e597accd1d6dfcdbae19b7820223f9dd962d8cda5b3a3ab5c84fdd2b32dfb,0b926413a5c1fab44cd9d5f46ff96b57663f10ddcb266d7ab18f926a42821d43,192.168.232.0,26-35
app_248,"[{'category': 'Travel', 'amount': 620}]",,F,90258,84000,111,0.2,41525,False,algorithm_risk_score,debt_consolidation,,,,,b7ae99beaafc785c24836d8d302ca101bec2775e3321183940fff88bb7932f7a,3c4bcb034d2aa90b24a4674b71a8c77566ddcb4e753d0b96d9699ecbef1a7821,10.196.31.0,60+
app_311,"[{'category': 'Groceries', 'amount': 716}, {'category': 'Travel', 'amount': 285}]",,Female,90234,85432.789123,22,0.43,11285,True,,,4.2,44000.0,,,56d584a6c7e61cb40aeefdc854f34bae8e97de7bf36d0068c92915bd174a9c8e,04220eb927b8f34b623dff570213bae0d9a1d2295643fb560bf4ce83601f7469,172.18.235.0,18-25
app_362,"[{'category': 'Entertainment', 'amount': 479}]",,F,90279,70000,18,0.1,35720,False,algorithm_risk_score,,,,,,7be1a2b7392c43738994d9c1db35c05fc382dcd213c08623929b690b7733f94d,933075a381191f31aaef9b32cc22d7678b85df82de9c502a5c1ec308de4f3c4b,192.168.124.0,18-25
app_445,"[{'category': 'Entertainment', 'amount': 862}]",,Female,90219,86000,71,0.14,17179,True,,,3.1,79000.0,,,9f69cecd95e428846043e4357684db267b69d437a14bc9de702d095346d67d91,638589e66ee975eca538ecb0a5a784d83fb9d0314ecd8dfc99c4af221fd208ae,192.168.193.0,60+
app_211,"[{'category': 'Groceries', 'amount': 136}]",,F,90222,112000,75,0.08,62775,False,algorithm_risk_score,education,,,,,3041201ef975f4430e3dc09514729e2a0e97a5be3d7751f3a142991f708eb28c,343f3959d8778aa7f633a9ea317b0032a80ee20dc0185f40abf8bf888d725d5d,172.28.207.0,36-45
app_118,"[{'category': 'Education', 'amount': 754}, {'category': 'Travel', 'amount': 209}]",,F,30038,110000,87,0.34,47222,False,algorithm_risk_score,,,,,,584498d82cd0cbbcd69c4ccd53da8ada341e8234d3776c94ddea34170fe26567,77aac0ee61da605d980c22ad439e5a6066eeaf223c2ddc8fbf61a68965f890ed,192.168.87.0,60+
app_496,"[{'category': 'Fitness', 'amount': 175}]",,Female,90211,87000,40,0.31,23949,True,,,6.2,25000.0,,,abd13083fa5276136a3dc5ce613a1e541b923339e5b4b0828e0854de2f9b1568,80490e79174e3b3e3b5c374dffcccf0e327de6718b1859597f9340e8952c5c23,10.194.95.0,46-60
app_282,"[{'category': 'Insurance', 'amount': 399}]",,Female,30017,118000,66,0.07,32286,False,algorithm_risk_score,,,,,,76a42d1a98a794ed59000ec0d1d2edf97549281e142c43002d201ebf1ebdd2ff,62105c972f181412f5666d84ce45b78a624e3c487190cf3d27dd4309de9a9a7d,192.168.209.0,46-60
app_300,"[{'category': 'Insurance', 'amount': 798}, {'category': 'Travel', 'amount': 401}]",,Female,10094,75000,0,0.39,40180,True,,,3.5,36000.0,,,f28a91e7620e821b0762a5971bea8bc4f691e2870eb3a3ba98f5cf320590d5b1,00215f508da087ee95702039d8721a24396d031656be26fdffeece99fff0e913,192.168.4.0,26-35
app_253,"[{'category': 'Dining', 'amount': 223}]",,Female,90241,93000,91,0.29,27309,False,algorithm_risk_score,,,,,,be1ff43c27d7b4c1838ab19cb6557430dec32cd1e1d0b2b8a99a708bde292dce,b18f841e376c6be15a9d671808f6915ba38c45d7619b84993ce0b919ebcc38bb,172.30.65.0,46-60
app_393,"[{'category': 'Groceries', 'amount': 723}, {'category': 'Insurance', 'amount': 687}, {'category': 'Dining', 'amount': 651}]",,Male,10048,58000,21,0.14,10886,False,insufficient_credit_history,,,,,,afbaac280e0121cb1a1e25d5719c5abd15d861a9539baef9c808771205a02db4,626d8d32459d9735a27c5d9a4efb4423c1cabbd442a90ad7a0c1c240b3594632,172.27.210.0,26-35
app_292,"[{'category': 'Groceries', 'amount': 529}]",,Male,10002,105000,125,0.24,63682,True,,,5.5,53000.0,,,f2cc936698bb11f36879f91312ff18edfe8b6c8af7b5c51128466a93d7c7db57,9cfb7116b986f4b48d2816704be4e54a219f4a4612ccbdfb0fc36667f7e7d1c4,10.5.165.0,36-45
app_120,"[{'category': 'Utilities', 'amount': 808}, {'category': 'Dining', 'amount': 590}]",,Female,90240,103000,96,0.45,26517,False,algorithm_risk_score,,,,,,,,,
app_068,"[{'category': 'Healthcare', 'amount': 577}, {'category': 'Utilities', 'amount': 188}]",,Female,90282,75000,30,0.31,40791,True,,,4.9,20000.0,,,e1224156e7adad0a3e8da0e29043ff1ffd41542e2989f929be2c93bbd9d8ff53,662413a7283c449247d124a9668a6d2ff2adbba4c063a30e443b099f30657ddf,172.19.231.0,26-35
app_157,"[{'category': 'Shopping', 'amount': 387}, {'category': 'Gambling', 'amount': 646}]",2024-01-15T00:00:00Z,F,10015,110000,34,0.11,38281,True,,,5.9,51000.0,,,528a1ea148cf4cfd9bcbf16dfd2dec064217c6feb6f6fa24b96c11b19e7eb2dd,bc502003626b8462e7afd91a138287764d2fac61825ee2a0adaef1a8dd6bdeb1,192.168.249.0,36-45
app_158,"[{'category': 'Healthcare', 'amount': 681}, {'category': 'Entertainment', 'amount': 760}, {'category': 'Rent', 'amount': 825}]",2024-01-15T00:00:00Z,Female,90286,74000,31,0.38,27666,False,algorithm_risk_score,,,,,,d138a957871e8c510707581caf29ea25fc70995e2d1c8bf9632e4c63b2156763,8a1eeee654d1f486ebd22998d16bc894bd2c5de3b59ffe1c186a50b2cb84b918,172.29.126.0,26-35
app_409,"[{'category': 'Healthcare', 'amount': 292}, {'category': 'Utilities', 'amount': 285}]",,Female,90292,100000,70,0.18,15473,True,,,2.8,20000.0,,,1e02b9cb3255c6c062a8fce156bad225a2eff25df89c79c95bde7cc8a1203dc9,67dc5163d1d07cca26f56a9b45117b17f2bad77fae4f18d18a503ed58f10d54e,192.168.11.0,36-45
app_150,"[{'category': 'Education', 'amount': 858}]",2024-01-15T00:00:00Z,Female,90208,106000,49,0.25,38059,True,,,3.0,38000.0,,,f5798868232339dee33d44eaa8e9bba541ed88d7a3bbd3b37f986643489212c7,123cca0706b712070368744a34ca5c9db3f04a89bb2811852e43c707896bdeff,172.19.176.0,36-45
app_213,"[{'category': 'Education', 'amount': 522}]",,Male,10071,54000,31,0.13,17081,True,,wedding,5.1,56000.0,,,6c86f5018b8c4f5080d01f427eaf440fb020b950a28f69ebc3b57860f0521216,2d75935bf89d0a027f6cc4606ab8fd7c822d09a66788dec3f3cfd07f4368fbb4,172.22.75.0,26-35
app_361,"[{'category': 'Transportation', 'amount': 753}]",,Male,10013,140000,19,0.2,54813,False,algorithm_risk_score,,,,,,094ae6028cb574f09408d3663d48085d8c4eba9ecebc3ce16fc2f193552886bb,e598557e84f0a77626d932da6fa2a4a14a2ef2d00f38b1f6f2a57245a36aa184,172.29.158.0,36-45
app_040,"[{'category': 'Entertainment', 'amount': 499}]",,Male,10015,90000,51,0.19,28995,False,algorithm_risk_score,,,,,,ae4b4b8d350e74292ba2b723501299e0d7764d2d4dcea6cf3be46b865413efa1,a1d39168807df1ab2de8352a4c5125363dd4437642f4cfad1697fbe34637fe31,172.23.184.0,36-45
app_003,"[{'category': 'Healthcare', 'amount': 450}]",,Female,90213,65000,74,0.43,7090,True,,,3.4,76000.0,,,f110fede2c1f19f308c6cbf664f079f53438e00dfe44d68112a21991b94039a0,5e93b5041cec1a785d060c243cd2a8f8b80493574aebdda14815cc7fc4c4aed0,172.21.35.0,36-45
app_433,"[{'category': 'Entertainment', 'amount': 530}]",,F,10010,67000,28,0.14,26113,True,,,4.4,78000.0,,,efafab3999622bd178eb81d90664876ec7f673847a96c9c59b6e2298ce254a6f,ab041ddd5f4be4841c064cfbf0df9e42a4a12b35b24cf6f3c7088640bf686366,10.114.154.0,26-35
app_301,"[{'category': 'Education', 'amount': 115}, {'category': 'Travel', 'amount': 356}, {'category': 'Shopping', 'amount': 537}]",,Female,90226,65000,50,0.1,28502,False,algorithm_risk_score,,,,,,b526b3c6d9e8d92b52431c372246d7e3f70a175a4878470e84641f81440d9559,01fb33900cfd0b825c2df1ec2abe473a16510b2350b7e7120534e5848740b013,10.59.198.0,36-45
app_153,"[{'category': 'Insurance', 'amount': 377}]",2024-01-15T00:00:00Z,Female,90222,76000,56,0.36,11446,True,,,6.4,33000.0,,,74a2c5b77a8637d21cdb5cc25353013fa2344267a2dfaca8206567827ea72409,cfa8b5451f61d458876ff9ccf841b050be3248b7e7cc3fa18835c07d8ac2cec5,192.168.15.0,46-60
app_363,"[{'category': 'Healthcare', 'amount': 653}]",,Male,10039,86000,74,0.11,28378,True,,,6.2,37000.0,,,09175d1706a9ed9b0cbbdde6de6cda4cc23477d7fc5170a9dfdc3c014fc5a55e,58bcf9fe58dc019f1d1f555a12707b06882c0384605d0245251bd021401e3436,10.86.16.0,60+
app_459,"[{'category': 'Insurance', 'amount': 237}]",,Male,10004,114000,99,0.22,47221,True,,,4.5,52000.0,,,86d95e7efb856eea90b711be03eeedd3ff6a1d340bf8b53fccdf78e4abbc006b,4374692a7900ed86449d9dfb5c8ab7bdd5f14d205d0807ff70e84aa4bc47229d,172.21.73.0,60+
app_265,"[{'category': 'Healthcare', 'amount': 491}]",,Male,10044,57000,67,0.14,12651,False,algorithm_risk_score,,,,,,f718fd8af0260f6c1593aeb478e032fc1792fd5b7bf55dbea10c4db7e815e0a1,12ed6d183e9c950b669e68542be8f8e5a0db065cbcaaf9f4ad7391363124de1b,10.168.180.0,60+
app_243,"[{'category': 'Education', 'amount': 89}]",,Female,90293,113000,34,0.15,36980,False,algorithm_risk_score,medical,,,,,51eb99f96d62ff6e0760fa3d27308cf84d25d7cfc0277af34e71278951fc085f,896705fcf085a2c25d59338e0ae6830522cd23ca62abd8b16fd81af64258dfa2,10.147.50.0,36-45
app_399,"[{'category': 'Groceries', 'amount': 630}]",,Female,10083,112000,116,0.31,34612,True,,,4.5,50000.0,,,ab366ace95fd7a21912a98c1fd529660858d84594db5c5e01082c9773444b871,89fc199622c97b62623927e8d1d4b1609094c6a9393398674b0f430f3d6ebea7,172.28.231.0,36-45
app_326,"[{'category': 'Utilities', 'amount': 872}, {'category': 'Transportation', 'amount': 819}, {'category': 'Groceries', 'amount': 584}]",,Male,10075,42000,2,0.4,12444,True,,,3.7,47000.0,,,8326d83db407fca2619b11202c1679982db7539a5ab56530f27c0ac9bbde0777,f1adc852dce4729ecd9ebf00c1f35bcc3e95455b4f1fe5c078d7b3ed65e396f7,172.23.51.0,36-45
app_047,"[{'category': 'Fitness', 'amount': 147}]",,Female,90280,101000,0,0.16,39861,True,,,5.6,32000.0,,,5d21499564dff63c81d764883aed03de79fa8bca1e2e1c7aff6df84ec2eeb4cd,4014bf0f66970d7386ae8476bb77520d9cdc138e3476eaab9833af324001cda4,192.168.202.0,36-45
app_155,"[{'category': 'Insurance', 'amount': 551}]",2024-01-15T00:00:00Z,Male,90206,100000,102,0.05,44295,True,,,4.2,61000.0,,,32d773ea2f66a19144dd26b12ef077c00661879d88c1876063761947386462dc,4148079e63ddc8878fa42675847f266f650024a2d4fd93a99f9e255244aa6bb1,10.29.9.0,46-60
app_467,"[{'category': 'Healthcare', 'amount': 655}, {'category': 'Fitness', 'amount': 159}, {'category': 'Transportation', 'amount': 663}]",,F,90204,75000,120,0.18,35398,True,,,5.1,78000.0,,,90f4d3d1f31fa2084f27d045818ac93095eaa331d6871f19226b2008195c3a0c,79dfabfe88f9670537ccc4c8e0f5f7d0286b9abeb931e9531b60901d8343edbb,172.18.240.0,60+
app_268,"[{'category': 'Utilities', 'amount': 267}, {'category': 'Gambling', 'amount': 751}]",,,10005,112000,102,0.07,54823,True,,,3.4,41000.0,,,,,,46-60
app_377,"[{'category': 'Utilities', 'amount': 566}]",,Female,90237,116000,9,0.19,48943,True,,,4.5,40000.0,,,,8ed0ba3bb2a21668090b051aeb6146b403bd2ca4ec6cabb0b2d33dff5157ac62,192.168.111.0,26-35
app_331,"[{'category': 'Entertainment', 'amount': 531}]",,Male,10083,88000,64,0.29,27261,False,algorithm_risk_score,,,,,,fc03dce9f8469f87469b005ccbd1090a4cfb34276e7fd1161dc8556a5c15a3a9,96c762be4191e117a228323170bcf78253b56ef9151343f2aeb7c90f2d803529,10.249.192.0,46-60
app_231,"[{'category': 'Fitness', 'amount': 572}]",,M,10074,78000,40,0.33,31025,True,,moving,6.0,62000.0,,,b809ee7231b1f5285de47a223bdf592bf6ff99cbc8c76b85d26b38d0c02fc87b,0c2c9abd363135966a16533eae62d0e3363e868796f9d977e494769917c2f1f6,172.28.235.0,26-35
app_206,"[{'category': 'Education', 'amount': 523}]",,Male,10003,72000,44,0.19,15112,False,algorithm_risk_score,wedding,,,,,d6e8d8178ce5a8c841dde90d417aede5c63d1bc01db7d6a14074b1ab14679ab5,4769a68517c044f608ac7c6b4a115b7e3048ca097ab82070974dc710675c4519,172.31.144.0,60+
app_499,"[{'category': 'Groceries', 'amount': 810}]",,Female,90218,111000,3,0.19,78838,True,,,4.1,62000.0,,,e070422583749a38dd31cd53a14b7c7f7674717c797275aafcf555278a526dfb,26bcfcafa6b4f320bc9fb6bb8e610b6691c970cbf0520d54ac7d72056b460079,10.1.111.0,36-45
app_284,"[{'category': 'Insurance', 'amount': 174}]",,F,90276,56000,14,0.08,17759,True,,,2.7,52000.0,,,c180f63530fe274e0fe54ff7327d6d3527a26f84bce5024de26a6babf94c2631,721744a5cd04531a3cc3c766d6ea72dc953fa27c5b976e8598e4ca2c929f418f,10.66.16.0,26-35
app_358,"[{'category': 'Entertainment', 'amount': 380}]",,Male,10060,70000,47,0.35,6989,True,,,3.5,80000.0,,,80713dc258800095bfe3329cd1b781d7f7d82da63e949d97da38bd50a12c4fa1,da0606b0b3fd48dd0d74cc38e2cf4572c3d07a588d7ce900c932470fa5bb38b4,10.199.204.0,26-35
app_175,"[{'category': 'Education', 'amount': 290}, {'category': 'Utilities', 'amount': 630}]",2024-01-15T00:00:00Z,Male,10012,46000,47,0.31,19411,True,,,3.8,51000.0,,,fe86bc1e660b5cb6d23b871c85ace8c64f6cec2fe8cad88c473014d90b7cca72,39244c463ee3e1808beb3c9b74f5822ac971422e0a210817cd00acb847b6de30,192.168.49.0,26-35
app_389,"[{'category': 'Transportation', 'amount': 337}]",,Male,10001,51000,12,0.33,17638,True,,,4.6,70000.0,,,7c96b3316628c8831bad05f6e7a4f41d51b2ed4290b5f2258db251c1ec046995,cb81f74b790cdbd8771e5a31064413f203594cd5b7682b3ac77e42249b19a91d,192.168.162.0,18-25
app_302,"[{'category': 'Travel', 'amount': 693}, {'category': 'Education', 'amount': 726}]",,M,10016,60000,53,0.29,27973,True,,,3.0,21000.0,,,cd90aa6a7d7ee41e78cee7468e366167b7de3721040a71c888cc376bf3fd9b2a,b7b6e6d7ac56869e9978a062e5fc43467df75a6ca4543638f342121a07186e79,10.42.101.0,18-25
app_443,"[{'category': 'Education', 'amount': 239}, {'category': 'Insurance', 'amount': 177}, {'category': 'Groceries', 'amount': 806}]",,M,10040,101000,67,0.43,27879,True,,,5.5,31000.0,,,044657f4f3c6951099fa946a538d5563f2d2acbc5c2b312a0a16a9b5f49ca964,ccc165a94e3e1066a7e1eb3af86308a1d8d51bcdac91cc548f82750a3962d140,172.31.192.0,46-60
app_217,"[{'category': 'Healthcare', 'amount': 147}, {'category': 'Dining', 'amount': 633}]",,Male,10079,91000,56,0.23,47092,False,algorithm_risk_score,auto,,,,,6b0c7164f954531a2be5a96e71b5285b2121503ba71a7bebd60f8493f2c46caa,6bfd1e12a28ec56d658b792e1ef85e0876e83acb38e0e561ae0d90b95ed35155,172.21.89.0,36-45
app_380,"[{'category': 'Fitness', 'amount': 521}, {'category': 'Alcohol', 'amount': 447}]",,Female,90294,86000,48,0.08,26763,True,,,5.7,19000.0,,,6185551566824b957b2acdc6c1e9a5d7cf7e653c3a835e731b606b08f755bd64,c61aadb91508951699256651e36308cf46ce505b0dd6bbf39e15e916eadec3ef,10.200.165.0,46-60
app_425,"[{'category': 'Dining', 'amount': 148}]",,M,10095,144000,37,0.31,48632,True,,,5.7,59000.0,,,5ee75c522a7b428f263845fd075015367091ea4df47d0fd9de24c077ba444d6c,7d915dd12731d516ed13fa071a644f2c87dba9445e58304fdb37f723e8141379,172.16.43.0,36-45
app_450,"[{'category': 'Dining', 'amount': 742}]",,F,90227,89000,67,0.29,27374,False,algorithm_risk_score,,,,,,5fbe0c9136dd1005c4a85d83cb6678b5bfff02ea705e4deba687edcd508d707a,8fa41b68d7069331502d276230ffe9ac1bd5db8b55075f2d6305344e0750df5d,10.36.80.0,36-45
app_181,"[{'category': 'Travel', 'amount': 67}]",2024-01-15T00:00:00Z,Female,90284,89000,79,0.44,36769,True,,,5.0,54000.0,,,bde002a5e12e4b487da1db96286e63fa43fd0a3746c83804a01e2ce5351cb279,00ed8702684a8e236627ce5298495a27fbfd10d47bbe0bd4b6bc46339a064657,10.245.209.0,26-35
app_082,"[{'category': 'Transportation', 'amount': 108}, {'category': 'Utilities', 'amount': 819}]",,Female,10096,52000,62,0.22,13436,True,,,3.2,27000.0,,,3b5217c6c592f194cfc207b4c3b432a45db649bf582300b453cd5550c4e0995c,10b1755bc8d92e556c1057fec767ecd65428b4122846fb02b4b955b09f1470fa,192.168.26.0,26-35
app_308,"[{'category': 'Utilities', 'amount': 169}, {'category': 'Rent', 'amount': 514}, {'category': 'Transportation', 'amount': 873}]",,Male,10004,100000,37,0.33,44154,True,,,5.2,76000.0,,,2512f272e312cb5ea4e2ccc6caf07d188ccd916018358551f3a0c34b23e01971,7238fd4812b39d4e26996e457ff506144897d021f3ac619029b67155d40bd24d,192.168.209.0,36-45
app_402,"[{'category': 'Education', 'amount': 482}]",,Female,90214,88000,27,1.85,37281,True,,,3.2,17000.0,,,6b26e757204c760c0d1dcdd26140b76dffb7f0a3b375f4881a85b6f4a1971999,567995dc7549aacf11277800a2f613ba56e1a03c99b21008bae1dc7866d63e8b,172.21.176.0,60+
app_333,"[{'category': 'Healthcare', 'amount': 83}]",,Female,90254,85000,48,0.19,20643,True,,,5.3,73000.0,,,61e63cc923a7c97a4fb591d3fa2406d47638708fc5d0c4feac7bed46f5de7b96,395087fdc6f97e428e9c498405fb03586be921855fb0094c84e3380db7499f10,172.20.119.0,36-45
app_116,"[{'category': 'Fitness', 'amount': 301}, {'category': 'Transportation', 'amount': 439}]",,Female,90224,102000,38,0.09,41035,False,algorithm_risk_score,,,,,,3423321dac9d4fba5f41b49bf4b50008d324197f918384fb2c1978c6be4cf88b,81b3aff88b047f07a9cbab332eda1f9e6db198b5ae0d5fa6235743b1edcfe7c9,172.29.175.0,26-35
